CustomerID,Name,Age,Gender,MaritalStatus,EducationLevel,EmploymentStatus,AnnualIncome,LoanAmountRequested,PurposeOfLoan,CreditScore,ExistingLoansCount,LatePaymentsLastYear,LoanApproved
c5ba36af-fb60-4e1c-a6d2-975250970843,Richard Noble,26,Female,Divorced,PhD,Student,121005,8954,Education,498,2,6,No
64ad1905-0fbc-4377-af1f-5c6a2a112eab,Kimberly Taylor,69,Male,Widowed,PhD,Unemployed,193507,41302,Personal,507,1,9,No
ec2a322b-a901-4e33-897e-f98dc25a6eb3,Michaela Strickland,55,Female,Widowed,High School,Unemployed,140902,3668,Personal,493,2,6,Yes
93162f53-e70a-4828-a6a4-cbefa437199c,Charles Ford,67,Female,Widowed,Bachelor,Retired,91180,23917,Personal,311,0,8,Yes
fae45d7c-a1b1-487e-ba4c-b5590ecc9ff5,Allen Sanchez,23,Male,Single,Bachelor,Retired,25520,33284,Home,688,1,6,Yes
e0354d75-a90d-45ad-8c8f-e6ceb69f627c,Xavier Webb,36,Female,Widowed,Other,Employed,53436,28152,Education,425,4,3,Yes
6b579789-4bb4-4889-b900-5224851031c0,Sandra Kim,61,Female,Widowed,High School,Student,22128,46050,Home,647,1,2,Yes
b366ffd1-ae4d-4a19-a2c2-aa2466e9a80e,Patrick Russell,28,Male,Married,Master,Unemployed,102137,27003,Education,371,1,5,Yes
b8b791b0-4de8-4d1e-9fa0-bc178db969af,Crystal Walker,19,Female,Divorced,PhD,Employed,80275,37009,Business,739,1,5,No
581ab26c-e8c3-4a79-904e-54acbe216c79,Hannah Berg,64,Male,Widowed,PhD,Self-employed,160012,1877,Home,601,3,1,No
e67410de-479f-45f3-93b6-81500205e16a,Tina Padilla,61,Female,Widowed,Bachelor,Employed,122524,16433,Personal,648,4,6,Yes
2598bc54-eba2-467c-9c43-3e67871d5bfc,Mr. Jeffery Lee,61,Male,Divorced,High School,Retired,175848,34221,Personal,420,0,0,Yes
a4d546e1-7239-4201-a768-7c42b3468999,Shannon York,26,Male,Divorced,Master,Self-employed,104541,26839,Personal,599,1,8,No
9fd60922-8b5f-44aa-a338-6d523483a23b,Matthew Wang,38,Female,Single,PhD,Employed,117238,45545,Education,507,3,1,No
71305648-a6eb-4702-9e41-8884c9d0c0fc,Gary Morgan,41,Male,Single,High School,Student,127447,40113,Education,773,2,2,No
cfd42949-e33e-4976-9862-5813b28d7506,Kevin Robinson,51,Male,Single,Master,Unemployed,120185,40972,Home,513,4,5,Yes
c680a2e5-678d-4f97-a614-f06ac81484cd,Patty Walker,39,Female,Divorced,Bachelor,Self-employed,136120,13378,Car,634,0,6,Yes
15936f42-4d31-49b3-a187-8e933281f976,Samantha Jackson,20,Female,Married,Other,Student,190790,13946,Education,376,4,0,Yes
63d69dd8-55a1-4414-8995-3dd10976e09f,Tim West,29,Male,Widowed,PhD,Employed,29968,10103,Car,449,0,2,No
e13f8740-bd74-4fe0-b808-8e14b9a01137,Emily Martin,45,Female,Divorced,PhD,Retired,100634,48356,Car,551,0,5,No
8a713a73-fdee-4aa1-853d-80902041e7ed,Phillip Maddox,47,Male,Married,Master,Retired,141865,44731,Education,512,2,3,Yes
82fce908-17c3-45fc-b6b7-4e2748af7f10,George Odonnell,43,Male,Divorced,Other,Student,94426,27043,Home,797,0,4,No
5738b277-8576-4472-8fef-c63f8d41d660,Molly Graves,65,Female,Married,High School,Retired,145848,1440,Car,328,2,2,Yes
05fef7bc-28f7-4d49-a2bc-491ec1cdc9a4,Kent Cole,38,Female,Divorced,Bachelor,Unemployed,167915,34763,Home,812,1,7,Yes
8a39068b-cbed-4473-a3eb-f7c10723e11e,Judith Johnson,45,Male,Divorced,High School,Student,111196,3111,Home,372,4,0,Yes
d50cf57e-3dc8-419c-8239-850b97ae50f0,Jason Maddox,43,Female,Married,Master,Student,44875,37868,Education,505,0,9,Yes
6c3912ef-b9fc-429f-8dcf-2615c62f3461,Tiffany Ward,50,Female,Married,PhD,Retired,79888,45689,Car,351,2,6,Yes
bb63721d-1c45-4ba3-8159-ace5fca91028,Marcia Lin,38,Male,Married,PhD,Student,177078,39983,Home,621,1,1,Yes
427f6635-5f7b-4b00-9772-03300f589a93,Matthew Hall,52,Male,Married,High School,Employed,44525,37236,Car,525,4,7,Yes
1fb235c4-5abe-43fa-81eb-7abba08262df,Richard Russo,69,Male,Married,Bachelor,Self-employed,123679,46672,Home,361,1,2,Yes
f0fbdb65-a6a5-490a-81ad-e98a0c3838a5,Adam Maynard,51,Male,Married,Master,Self-employed,72604,40241,Education,318,3,3,Yes
928b1e4b-4c47-4ded-b2e0-6bb41fef9a77,Michael Hurst,58,Male,Married,Bachelor,Retired,156997,16907,Home,610,4,1,No
56c76990-7401-43c1-8155-aa51bca2c581,Jessica Reese,68,Male,Married,Master,Unemployed,182194,22650,Education,740,2,4,Yes
beea002a-ce2d-4105-bc70-dfcafba2a5f1,Michael Hanson,64,Female,Divorced,Bachelor,Unemployed,190271,13031,Education,822,0,8,No
b6f31d02-90ca-4ac3-94e3-552bfd2f1be9,Michael Campbell,35,Male,Married,High School,Retired,184828,49867,Car,384,2,3,Yes
aa5f8dfc-a0b3-4a83-b002-9577e4f364d5,Heather Marshall,28,Female,Married,Other,Retired,44789,5460,Car,838,2,6,Yes
3bdccce0-9875-44da-9830-dffe88859ae5,Alyssa Hopkins,40,Female,Divorced,Master,Student,167987,28414,Car,302,2,7,No
aabb6cac-48d7-4165-8c98-7a1b59afb1d1,Christopher Byrd,65,Male,Divorced,High School,Unemployed,22917,32135,Business,542,4,9,Yes
92a0c677-b700-43c5-90a9-0840c8e7f2f6,Erik Pittman,39,Female,Single,PhD,Self-employed,148575,30296,Car,704,4,0,Yes
60aeb372-b6df-44a6-a3d5-2be0ac249f30,Diana Moore,34,Male,Single,PhD,Retired,121923,46562,Car,342,3,5,Yes
1af026df-3f64-45ee-bccd-9b8c8508df91,John Johnson,22,Female,Married,Bachelor,Self-employed,79328,9714,Home,532,1,4,Yes
314b4d36-9516-4359-8436-2fc753edc74f,Erica Brown,61,Male,Married,PhD,Self-employed,79602,26281,Business,807,2,9,No
744da236-5c7c-4778-874f-054fd2a5d216,Nathan Perez,28,Male,Single,Other,Unemployed,30410,2759,Business,649,3,9,Yes
6cfa28cf-b62e-410a-a584-83851915bb1c,Laura Johnson,47,Male,Single,Master,Self-employed,33574,1249,Home,739,3,0,Yes
179d9ae3-14fa-4d50-a97c-4d7dd4147d03,Nathan Wagner,32,Male,Widowed,Bachelor,Student,117057,38112,Car,462,4,8,No
214bd473-e375-4867-acc5-60710febecad,Peter Thomas,44,Female,Widowed,Master,Student,190404,47348,Personal,598,1,9,Yes
13fc927f-7237-4f5b-b6fc-1c4679ebb8bb,Henry Dunn,52,Female,Married,Master,Unemployed,79453,16189,Education,320,3,6,No
671adde5-86b8-4fef-ad44-3c485e8a10da,Steven Kelley,50,Female,Widowed,High School,Student,181877,7591,Business,309,0,0,No
c7610e83-84d9-4451-8f18-8e729696dc6c,Mrs. Megan Potts MD,37,Female,Single,PhD,Retired,121364,27402,Home,344,3,1,Yes
9594eea8-4381-4e47-9f3c-5c8a651076d6,Jim Monroe,33,Female,Married,Master,Unemployed,144488,44090,Personal,302,4,3,Yes
ff1b654d-6c65-459d-a2ef-1e217fb32568,Jamie Smith,51,Male,Divorced,Other,Self-employed,165898,8708,Education,342,2,9,No
f2a45575-ee58-4967-b063-796a70a91477,Joanna Martin,19,Male,Divorced,Other,Retired,133535,45438,Personal,479,4,8,Yes
6abb6c41-f928-42a9-bb51-cd747d52903f,Andrea Flores,52,Male,Single,PhD,Unemployed,50779,7482,Car,596,4,1,Yes
817b2f21-24f3-4f14-a9b0-1062d2e55512,Lee Keller,57,Male,Widowed,PhD,Self-employed,186364,26679,Home,676,1,0,No
752caa97-b60d-46a3-bc19-8515208b326a,Michael Perkins,45,Male,Divorced,Bachelor,Self-employed,32607,23622,Education,406,0,0,No
83601fb5-b45b-4ad3-b7d0-eea0211f632b,Heather Simpson,64,Female,Widowed,Bachelor,Self-employed,196784,45953,Education,729,0,8,No
b1c8d50a-1e39-4f21-8775-cabfdcff5f1e,Lisa Wood,56,Male,Divorced,Bachelor,Self-employed,65883,9450,Car,412,1,0,Yes
0858f527-792d-4499-b497-375c366fbddd,Steven Nguyen,23,Male,Widowed,PhD,Self-employed,21100,29793,Car,676,1,3,Yes
8f1c5f8c-f1ae-4af9-a826-a561bf1a61d7,Melissa Hughes,26,Female,Divorced,Master,Unemployed,28310,10339,Car,346,3,4,No
1e6773d7-f3aa-472b-abf4-5b9d5e8c8bbf,Lynn Ramos,37,Female,Divorced,High School,Student,194800,32254,Home,583,0,5,Yes
1c3efda4-689b-4fb2-9a31-7fd79a0278a6,Jacob Wu,18,Male,Married,Bachelor,Self-employed,58069,34672,Business,630,4,5,Yes
4a229ba5-925f-4cc6-9e9d-2f8a1ef11a27,Stephanie Hansen,25,Male,Married,High School,Retired,67740,22426,Personal,535,3,2,Yes
1e245a97-273e-46f4-85d4-bf0f0a4fee3b,Teresa Norris,40,Female,Single,Other,Unemployed,136888,49589,Home,584,0,6,Yes
5fdc9844-fdb3-4e45-8e0f-89b95f187c02,Samuel Prince,20,Male,Divorced,PhD,Employed,29233,19523,Home,739,2,7,Yes
07298d47-7c65-4dc9-8b42-5bba4da273ed,Timothy Dunlap,21,Male,Widowed,Other,Student,151568,6143,Personal,548,4,0,Yes
c8a6a005-2463-463c-a493-16b4ca8c5366,Patricia Brewer,42,Male,Divorced,Bachelor,Retired,115979,20562,Education,356,4,8,No
efd37a6d-0c74-4518-abf8-43df96f19d54,Patricia Jones,64,Female,Widowed,Master,Self-employed,155246,5147,Personal,736,3,5,No
48924bd6-e399-40dd-8e1f-39bee4edc295,Anne Jones,55,Male,Widowed,Bachelor,Unemployed,166170,48814,Car,373,0,0,Yes
bd5a6112-d1b2-4e3c-aede-2487373058be,Cathy Evans,32,Male,Divorced,High School,Unemployed,76121,21773,Education,418,1,8,Yes
8c2b678e-1f50-41aa-8088-b13a7d2194cb,Katherine Page,38,Female,Widowed,Bachelor,Self-employed,129628,3347,Home,590,2,3,No
0b704f97-ded4-4617-914b-e8ca59410ea3,Anthony Harris,52,Female,Single,Master,Retired,54421,48448,Personal,632,4,8,No
4f489f45-92b4-402c-bb2e-60e16ae63480,Mary Wells,63,Female,Married,Master,Unemployed,191086,18975,Home,357,1,9,Yes
567b9583-e679-4a4b-b3ce-cf7c90d5e87e,Marcus Baker,69,Male,Widowed,PhD,Student,197900,21012,Home,799,1,4,Yes
d59f2b69-79a8-432f-a097-1a15c80682d3,Jose Hampton,31,Female,Divorced,PhD,Retired,144586,48539,Personal,557,1,5,Yes
21ffcf72-9b0f-4aa7-956c-478fb8541d6a,Trevor Lopez,53,Male,Married,Master,Self-employed,66567,15720,Home,781,1,8,Yes
a2ef0f53-8138-4447-a376-324fc30f3c69,Melinda Allen,29,Female,Single,Master,Retired,102163,26430,Business,768,3,5,No
aacefa98-732e-4280-82fd-617775ffe99a,Anna Jackson,34,Male,Widowed,High School,Retired,169711,34518,Business,625,4,0,Yes
ba554e35-ddc8-427b-a623-b91a72f68fe1,Sherry Mitchell PhD,56,Female,Widowed,Bachelor,Employed,92535,14683,Home,362,1,0,No
9ff0f466-ccc0-4446-96dd-58af53415fe2,Curtis Mejia,26,Male,Married,PhD,Self-employed,190583,27943,Education,479,1,1,Yes
6321d753-68dd-46fd-9fa3-8f4baa1cd2d8,Mathew Bauer,52,Male,Widowed,High School,Student,26073,42198,Education,530,0,1,Yes
56c890a5-6538-4f11-a676-6b0a3b9a3daf,David Thompson,30,Female,Divorced,Bachelor,Self-employed,126534,7535,Education,463,4,5,No
aba23511-f544-428c-8bba-d72a8a7e9cce,Samantha Santana,32,Female,Married,PhD,Employed,108541,31689,Education,659,2,9,No
47020de0-bc64-47e9-b16e-c0b6e3d9de7f,Ronald Martin,35,Male,Married,High School,Self-employed,103535,20079,Business,509,1,9,Yes
2a65bae3-ddaf-4233-96a9-e518a55ac92f,Evan Carroll,68,Female,Widowed,Other,Self-employed,20019,7156,Education,745,3,4,Yes
a14ed649-926e-402e-8659-8f83b50b9ff8,Diane Roth,50,Male,Single,Other,Student,34160,38404,Personal,722,1,6,No
4f10aae3-b518-474f-8587-4243cbd10fdc,Dawn Taylor,23,Female,Single,PhD,Employed,198450,16025,Education,432,1,7,Yes
a4d78f64-1fb0-46cc-a529-2f568fa09a4c,Cynthia Moore,44,Female,Single,High School,Self-employed,171227,43276,Personal,502,1,9,No
f485e944-3142-40c7-95cc-861a8f31bf2e,Adam Spencer,40,Male,Single,Bachelor,Self-employed,191161,19688,Business,766,4,9,No
c1f31143-93ac-4eb8-8ab5-a7999e63638c,Tina Harrington,44,Female,Married,Bachelor,Unemployed,191416,1107,Personal,752,4,9,Yes
8591a818-91fb-4925-b511-24380d892ced,Eric Richmond,51,Female,Married,High School,Self-employed,52398,35372,Personal,302,1,9,Yes
80acefb5-79d0-4e2b-8024-9b51307c3f63,Deborah Shaw,63,Male,Widowed,Other,Student,81651,8921,Home,388,3,2,Yes
a8835c66-1eca-40c0-84c7-2b2ae598e5c2,Barry Lewis,55,Male,Single,High School,Unemployed,199677,25942,Personal,350,2,8,No
f65e52fd-2e03-49cc-8827-f0b5efa99c7e,Loretta Holt,31,Female,Single,Other,Employed,148171,24547,Home,752,0,0,Yes
34afa2e1-c968-48ee-8663-f1a104db73f3,Jessica Perry,53,Male,Widowed,Other,Retired,135194,28485,Education,779,2,2,Yes
d6c34b19-b4a3-4c95-9466-99843ecb1bd6,David Weiss,25,Female,Widowed,Bachelor,Student,181395,33028,Personal,432,3,1,Yes
15ab7cd2-71b9-45c8-945d-91a5e33d6982,Bruce Johnson,52,Female,Widowed,PhD,Employed,110980,3921,Personal,546,3,5,Yes
5207c6cc-9b5a-4674-8896-54b2ce926059,Brandon Dominguez,36,Male,Divorced,Master,Unemployed,133866,29844,Car,695,2,0,Yes
7dd12d57-0b84-4c50-96c1-b18366dc3989,Bradley Walker,47,Male,Widowed,High School,Retired,48566,2740,Education,458,2,7,Yes
57076494-05f4-449b-af10-b6ccdcaa5994,Kevin Torres,31,Male,Widowed,Other,Employed,188427,16095,Personal,764,1,9,Yes
06289878-6a39-4607-ae35-c5c86fe05fa2,Luke Sampson,37,Male,Divorced,High School,Student,62129,3818,Personal,449,2,9,Yes
61cb78c3-513f-49a9-8724-91cadc11eb13,Joshua Rice,66,Male,Single,PhD,Unemployed,123661,18737,Car,607,2,2,No
fad34352-1d59-498c-974d-6b8741d6676a,James Jenkins,42,Male,Married,PhD,Student,69891,7140,Home,797,1,5,Yes
490ccf97-2b0c-456b-8ab2-0bf4196dedc0,Brooke Wilson,57,Female,Single,Master,Student,29982,44406,Education,604,3,1,No
c4af9dc9-416c-4562-aec3-641124df6dcc,Megan Melton,41,Female,Married,Master,Unemployed,121359,27811,Car,611,4,4,Yes
f3c1114d-4e8a-40cb-a77b-71ea16f1e5cb,Christian Lambert,31,Male,Married,Other,Self-employed,139075,26460,Education,842,1,1,Yes
0f14f86c-2b50-4ad7-adb9-4a81684344a1,James Hoffman,43,Female,Widowed,Master,Student,169659,39785,Education,546,2,6,Yes
2e740569-5346-405c-b60c-2dd39d4e42f2,Christine Ramos,55,Female,Widowed,Other,Unemployed,73074,7993,Home,534,0,4,No
4c4b52aa-0ef9-4903-b69a-deac06f4b0ee,Philip Ibarra,40,Female,Divorced,Bachelor,Student,145277,16899,Home,631,2,7,Yes
24784b7d-51ee-4cc8-9947-4d1a63d316c1,Katherine Frey,39,Female,Single,Other,Self-employed,52185,8005,Business,470,0,5,No
4207fb51-52ff-4ff5-a49c-5edd69aec17b,Michelle Dominguez,65,Male,Single,Master,Unemployed,87325,8628,Car,774,1,7,Yes
e645bb00-d3e6-4c21-b10b-394d6021a15b,John Smith,36,Female,Married,High School,Employed,141089,27615,Car,664,4,8,No
3d57ee27-33da-4fc1-8d47-e26d1ef7a52e,Melissa Winters,63,Female,Widowed,Master,Employed,20584,19946,Education,304,4,6,Yes
3c8aae87-9606-406a-98d5-4b7ec08bd631,Brian Hunter,68,Male,Widowed,PhD,Employed,190018,13468,Business,815,0,0,No
8121c051-c09c-4132-8235-00f97e33e68f,Donna Morris,20,Male,Single,Master,Retired,137888,15851,Business,786,3,8,No
44f00717-1d75-4901-b309-106e62928cdc,Ashley Bowen,59,Male,Divorced,Bachelor,Student,150747,14199,Education,732,0,8,Yes
8d9957fa-76fe-4cd6-917e-7f4a0f8593c3,Allison Clay,36,Male,Widowed,Other,Student,188030,32579,Home,611,0,9,Yes
0766699f-7bf2-4a06-90c1-de9c683629ce,Troy Baker,26,Female,Divorced,PhD,Unemployed,67323,31901,Business,800,1,1,Yes
e9ea8b10-3bd6-4a06-a22f-c33168518341,Alexis Snyder,45,Male,Single,Other,Retired,147276,15439,Car,554,2,1,Yes
8dd7e052-44e7-4702-84c4-7757e2db1ce3,Joseph Carrillo,37,Female,Single,Other,Student,133700,24823,Home,579,3,6,Yes
19fc8579-acd3-4f62-960f-69fcf6a646ee,Ronald Crawford,62,Female,Divorced,Master,Unemployed,129318,3334,Personal,610,0,4,Yes
a6cc0a57-8e01-4eb3-8352-8ba43f0e924b,Michael Howard,24,Male,Widowed,High School,Self-employed,162957,39998,Business,508,1,4,Yes
91788bdd-4dfb-4b6e-a025-7194c903cc1d,Judy Perez,31,Male,Single,PhD,Student,178095,49200,Education,624,3,0,No
d8a5aa52-157b-4495-b22b-e4aa68208025,Nicole Clark,26,Male,Married,Bachelor,Student,172241,1602,Car,790,4,5,Yes
c86aed73-3415-4076-801c-5617a2c3b917,Russell Bates,36,Male,Single,Bachelor,Self-employed,34469,49437,Business,458,4,7,Yes
8a5a4272-5f90-4e57-a472-2a76f7c90c89,Kathy Jones,64,Male,Widowed,High School,Self-employed,101340,16034,Education,831,1,3,Yes
3ec2e72a-c832-43f0-ab0e-63fdfc3d3138,Sarah Garner,69,Male,Married,High School,Student,123060,31613,Car,760,3,2,No
f61b2bfd-6c7b-4a77-b3de-6bc2899bef4b,Emily Oneal,31,Female,Single,Master,Self-employed,158527,20691,Business,353,2,9,No
0ab2e2ca-73a5-4d2e-8e1e-7525e957967a,Vanessa Maddox,55,Female,Widowed,Bachelor,Unemployed,161569,41609,Car,692,1,9,Yes
f60b9881-76f3-4fc7-9009-6b2a00419afc,Olivia Berry,53,Female,Widowed,PhD,Student,86598,11824,Personal,543,2,0,Yes
a72edd5f-4a0c-408d-9ee8-27fad451b59f,Raymond Brown,57,Female,Single,High School,Student,180048,6856,Car,635,0,3,No
0f67a174-0023-44e2-aad9-8682f8da5a79,Joel Smith,34,Male,Widowed,High School,Employed,80698,13159,Education,492,2,1,Yes
45f72e6c-7b70-4f15-abfb-c97aeefa4d76,Diana Sloan,47,Male,Divorced,High School,Student,176173,20685,Business,443,1,4,Yes
ae1455f4-d6e8-4ad3-803a-423a990ddc73,Tracy Sanders,26,Female,Married,PhD,Employed,139190,3301,Education,511,3,9,Yes
d7aa0f83-59f6-464d-bfce-50b36151bd93,Shannon Taylor,50,Female,Divorced,Bachelor,Self-employed,198553,24479,Personal,590,2,0,No
d7371450-95cc-4da2-b677-0e04a1d8507b,Colleen Murray,69,Female,Single,PhD,Self-employed,172424,15073,Home,798,0,8,Yes
29529420-0ba4-432b-8804-044c82a4e22e,Brian Maldonado,42,Male,Divorced,PhD,Unemployed,91602,4566,Car,430,3,8,Yes
11e74656-9026-4d4c-88ba-135ebd3b17eb,Alexa Johnson,31,Male,Single,Master,Employed,180733,23937,Education,576,4,4,Yes
b2cc4372-6532-43ae-96f7-91ac4cf6a297,Thomas Hill Jr.,28,Male,Single,High School,Student,172856,16558,Business,690,4,0,No
b99e6f7b-23c0-4eb1-949b-862d1f7b6b19,David Robinson,52,Female,Widowed,Bachelor,Employed,123988,15060,Business,633,3,2,No
e0d6e969-478a-443a-bfb2-bfe18e7569bc,Andre Goodwin,58,Female,Widowed,Master,Self-employed,151031,8120,Home,577,1,6,Yes
813be64b-9c46-44d3-b5fa-46fe6e951719,Joseph Henry,31,Male,Single,Master,Self-employed,179754,32636,Business,441,2,4,No
e2495790-517c-4dec-8d53-9417f5194ab9,Michael Steele,47,Male,Married,Other,Unemployed,30914,19773,Personal,366,2,8,Yes
a29a7e5f-57b6-41aa-b206-4a1cae9e2bbf,Lisa Curtis,58,Female,Married,High School,Self-employed,59606,19214,Home,688,3,3,Yes
b52f5f46-c0b0-4dd0-bac9-b5b642e88605,George Oconnor,21,Female,Married,Bachelor,Employed,185827,40308,Personal,358,2,4,Yes
a98afcb0-3ef5-47fe-85e4-307a73e5550d,Katherine Thomas,21,Male,Divorced,Bachelor,Student,150596,21457,Car,692,4,2,No
35eb728f-5775-4d0f-9256-e276fba75385,Erika Weaver,45,Female,Single,Bachelor,Student,89603,39313,Personal,808,3,7,Yes
5415c636-9979-4a46-b580-8b5975b568d7,Melissa Pierce,25,Male,Widowed,High School,Employed,139756,28990,Car,475,2,2,Yes
223bd9be-b11c-420e-a9fd-197204105bd1,Donald Stewart,19,Male,Divorced,Bachelor,Unemployed,163387,22213,Personal,401,0,5,No
9bd972ca-0086-4f9e-ac19-1606a57d4eb4,Christine Hammond,58,Female,Divorced,PhD,Student,133462,41822,Home,336,1,6,No
0273be68-e6c5-4969-8118-71cf79fdcd33,Tina Harrington,63,Female,Widowed,PhD,Employed,159949,30712,Car,623,0,1,Yes
8e484bc0-69c5-4d69-ac6c-db5aac367cb9,Tamara Stone,39,Female,Single,High School,Employed,142494,42555,Personal,733,0,6,Yes
7d2d93e8-b40b-4288-b24d-2a35e5304b87,Paul Patterson,58,Male,Divorced,Bachelor,Self-employed,43038,4462,Personal,795,2,2,Yes
14c62aba-89c2-4ba5-a48d-f4c0c330ec14,Susan Kelley,33,Female,Single,Other,Self-employed,145429,16856,Business,835,3,2,Yes
a6b96653-a62b-4d30-a070-bdb9c98cd5fb,James Hart DDS,46,Female,Single,Other,Unemployed,32869,13381,Personal,425,4,4,Yes
e47f9c7e-07ec-4d32-89e4-ec2813d88e04,David Smith,66,Male,Single,Other,Unemployed,32058,21151,Business,604,3,3,Yes
71f71add-abee-45b2-90e9-15d4d50372a8,David Scott,65,Male,Widowed,PhD,Unemployed,162089,43627,Personal,555,2,9,Yes
f8d78cbc-5a5d-4cc5-9f98-2a0dac184ef9,Eric Fisher,47,Female,Single,Other,Employed,108724,18489,Education,691,2,6,Yes
99ef827f-d3d4-4dd3-a05a-34f5d0126e91,Kelly Rojas,29,Male,Divorced,Bachelor,Employed,23500,46395,Business,796,4,2,Yes
d6d24227-2d5c-4a61-a302-1daa5ba3a49c,Deborah Long,52,Male,Widowed,Bachelor,Self-employed,144541,3855,Home,756,0,8,Yes
fbda05ae-b270-4103-8fd6-b161c49968dd,Brandon Johnson II,28,Male,Widowed,Other,Student,112162,7503,Home,305,0,0,No
5ed7d1a6-7673-4495-9ff0-864c02288f07,Gregory Jackson,63,Female,Divorced,Master,Unemployed,196170,15324,Car,664,3,1,No
0265a223-71cf-4772-b167-d947efadf069,James Martinez,67,Female,Widowed,Other,Retired,149798,19543,Home,606,1,8,Yes
c227e0f2-0510-4943-be3e-b6f738b595b9,Eric Hunt,38,Male,Divorced,Master,Unemployed,88797,38166,Car,301,2,7,Yes
b58dfc59-ebe0-48c1-ae38-cf4647f86de4,Ricardo King,38,Male,Married,High School,Self-employed,130633,15129,Home,457,4,6,Yes
d0f7c7b0-1708-4bbd-b106-e8ce5b9a289a,Jeffrey Stephens,22,Male,Divorced,High School,Employed,72995,47998,Business,527,3,8,Yes
cef44098-4d9d-4bb1-a00f-80d49d0a94df,Michelle Warner,65,Female,Widowed,Bachelor,Self-employed,153053,21530,Education,498,4,4,Yes
fae91634-3bf8-4406-b89d-2267b7c25d94,Angel Ryan,37,Male,Divorced,PhD,Self-employed,102567,26381,Car,699,0,2,Yes
096b7724-5ced-43b3-b7a0-be7a7e6a3ea7,Eric Lowery,54,Male,Married,Bachelor,Self-employed,73075,7024,Education,382,0,1,Yes
b43c7851-e78d-4f32-be2a-9f7347dfa607,Sherry Jones,20,Female,Single,Bachelor,Retired,35876,42660,Personal,738,3,5,Yes
01d3a033-3586-4e6f-9b24-955cb4fbdaf2,Carol Goodman,61,Male,Single,PhD,Retired,153054,37559,Personal,740,1,1,No
a3708c7f-d235-45df-bbf8-b1fe3232be72,Gary Morgan,50,Female,Single,Bachelor,Unemployed,90791,38524,Education,761,0,7,Yes
47003fcf-deb2-4490-9c66-fdd96565e779,Jamie Bell,26,Female,Widowed,PhD,Employed,96285,43760,Business,344,4,4,Yes
2ba46308-7e77-46aa-8015-575691b0af07,Patrick Mason,26,Female,Married,Bachelor,Self-employed,50214,19291,Education,735,2,1,Yes
bd22f7fc-a8eb-4ba6-b19a-ed6a8d41cb4c,Jonathon Scott,21,Male,Divorced,High School,Student,114244,14592,Education,474,2,5,Yes
9a5c68ad-aeb0-4110-ac13-b24990d22d54,Peggy Singleton,52,Male,Divorced,Master,Unemployed,22019,34904,Education,844,1,5,Yes
9691f45d-10bb-494e-acef-755790ad07c6,Jesse Hinton,34,Female,Divorced,Bachelor,Unemployed,122978,21515,Car,683,3,7,Yes
209f4ff2-10a7-4298-bef8-1d8520d4c165,Christina Wiley,51,Male,Divorced,Master,Self-employed,191911,1622,Car,707,1,5,Yes
db00ab4c-91e5-4e86-aefe-02c34276bfe1,Lynn Edwards,41,Female,Widowed,Other,Unemployed,92516,8245,Education,846,4,2,No
ba991da0-85e8-4165-a189-6b253a5bece9,Sarah Gomez MD,49,Male,Widowed,Bachelor,Self-employed,63524,23043,Business,491,1,7,Yes
d900b745-311d-4ed4-863a-5bb6c841b6a8,Adam Riddle,18,Female,Married,High School,Unemployed,160284,16295,Personal,384,2,1,Yes
f845846e-fdf0-461e-85eb-074dad900360,Anna Moses,25,Female,Divorced,PhD,Employed,133518,38736,Personal,763,0,8,Yes
9d4d0658-886e-4ae8-ad80-016db16784b1,Brenda Crawford,62,Male,Single,High School,Unemployed,109022,39191,Personal,615,0,5,Yes
e212f7e1-8f63-42bb-ae41-115540bf6f6b,Daniel Mills,40,Male,Widowed,Master,Unemployed,128518,2415,Home,328,3,0,No
6d575fd1-f019-455f-8080-1ed9743480a1,Kaitlyn Adams,64,Male,Married,PhD,Student,40592,40565,Business,573,4,3,Yes
a6685e80-f16d-4fe8-ac50-4475a4165dd1,Brett Vincent,57,Male,Married,High School,Employed,183275,19446,Car,485,3,0,No
52b0147b-f052-4803-9a96-8e7d0d46e159,Jill Brennan,29,Female,Widowed,High School,Employed,187515,38030,Personal,347,1,2,Yes
682904ca-febf-4c56-9826-c4966ebb7a17,Robert Hall,29,Female,Single,High School,Employed,185619,35456,Car,566,1,9,Yes
84aeffbe-ae1f-4957-9f28-e41746273272,Richard Brown,63,Male,Single,PhD,Unemployed,111931,5158,Car,686,1,5,Yes
846af2e6-5c89-4b2a-bedd-fc1777723a5a,Sara Mccoy,64,Male,Divorced,High School,Retired,73848,25122,Car,445,4,2,Yes
b8a1e477-e240-4060-8b20-802fc24f3f4c,Richard Lee,32,Female,Widowed,High School,Unemployed,122841,42162,Car,315,0,4,Yes
eb1bb47f-4726-4e7f-8c05-e009397bfdd7,Mike Berry,58,Male,Single,Master,Self-employed,64610,30852,Education,596,2,7,No
50f53bd8-72e8-4652-884c-0a556b893000,Thomas Ward,36,Male,Widowed,High School,Student,49817,49678,Car,748,2,7,Yes
55af47da-31d1-46cb-a450-dd3c01521e60,Andrea Jenkins,43,Male,Married,High School,Employed,105348,31997,Home,726,1,8,Yes
cec3a6f4-9262-4536-a14e-21f714f16d92,Debbie Snow,69,Male,Married,Other,Self-employed,107524,2124,Car,646,1,3,Yes
